ID	Quotation Name	Document	Document Groups	Quotation Content	Codes	Autore-i	Riferimento-Bibliografico	Link
337:23	Торжественнымъ актомъ еще въ XII вѣкѣ здѣсь было провозглашено полное…	RU-LET_Nemirovič - Dančenko_1896	RU  all-doc	Торжественнымъ актомъ еще въ XII вѣкѣ здѣсь было провозглашено полное уничтоженіе личнаго и крѣностнаго рабства. Болѣе 30,000 работниковъ создали громадную промышленность города. Законы обезпечивали работнику счастливую старость. Онъ получалъ пенсію изъ спеціальныхъ фондовъ. Право труда цѣнилось такъ высоко, что работникъ не могъ быть арестованъ, подвергнутъ позорному наказанію.	CITTAePAESI::Bologna  LINGUA::Russian	Nemirovič-Dančenko Vladimir Ivanovič	Nemirovič-Dančenko, V.I. 1896. Lazurnyj kraj. Očerki, vpečatlenija, miraži i vospominanija.	Non Disponibile
337:24	Часто университетъ вмѣшивался въ дѣла другихъ государствъ, посылалъ им…	RU-LET_Nemirovič - Dančenko_1896	RU  all-doc	Часто университетъ вмѣшивался въ дѣла другихъ государствъ, посылалъ имъ свои громкія обличенія!	LINGUA::Russian  LU::Zona-Unviersitaria::Università	Nemirovič-Dančenko Vladimir Ivanovič	Nemirovič-Dančenko, V.I. 1896. Lazurnyj kraj. Očerki, vpečatlenija, miraži i vospominanija.	Non Disponibile
337:25	Послѣ упорнаго возстанія 1376 года, болонцы предприняли два дѣла: во-п…	RU-LET_Nemirovič - Dančenko_1896	RU  all-doc	Послѣ упорнаго возстанія 1376 года, болонцы предприняли два дѣла: во-первыхъ, объявили свой городъ съ округомъ республикой, а, во-вторыхъ, рѣшили въ память освобожденія построить базилику св. Петронія, которая до сихъ поръ является величавымъ свидѣтельствомъ былого могущества и славы.	CITTAePAESI::Bologna  LINGUA::Russian  PE::Secolo-XIV	Nemirovič-Dančenko Vladimir Ivanovič	Nemirovič-Dančenko, V.I. 1896. Lazurnyj kraj. Očerki, vpečatlenija, miraži i vospominanija.	Non Disponibile
337:26	Борьба за власть, за исключительное право быть гонфалоньеромъ республи…	RU-LET_Nemirovič - Dančenko_1896	RU  all-doc	Борьба за власть, за исключительное право быть гонфалоньеромъ республики начинается тотчасъ-же между фамиліями Канетоли, Бентиволіо и Доццадини. Олигархи, правившіе Болоньей, довели народъ до того, что онъ выгналъ ихъ и призналъ надъ собою чисто-номинальную, на первыхъ порахъ, власть папы въ въ лицѣ его легата. Папскій легатъ являлся здѣсь тогда родомъ конституціоннаго короля, дѣлами же города управлялъ наслѣдственный сенатъ. Это тянулось до 1796 г., когда генералъ Бонапартъ выгналъ легата и посадилъ на площади "дерево свободы"	CITTAePAESI::Bologna  LINGUA::Russian  PERS::Bonaparte-Napoleone  PERS::Papa	Nemirovič-Dančenko Vladimir Ivanovič	Nemirovič-Dančenko, V.I. 1896. Lazurnyj kraj. Očerki, vpečatlenija, miraži i vospominanija.	Non Disponibile
337:27	Разсказываютъ о двухъ болоньскихъ гражданахъ, которые изъ отчаянія, чт…	RU-LET_Nemirovič - Dančenko_1896	RU  all-doc	Разсказываютъ о двухъ болоньскихъ гражданахъ, которые изъ отчаянія, что ихъ древняя республика гибнетъ, забрались на Гаризенду и бросились съ ея кровли внизъ. Съ этихъ поръ Болонья дѣлается центромъ дѣятельности карбонаровъ, очагомъ партіи итальянскаго объединенія и свободы. Каждый изъ городовъ этой страны, выросшій на почвѣ совершенно обособленныхъ льготъ и конституцій, могъ помириться съ утратою ихъ не иначе, какъ свободно признавъ себя частью цѣлой Италіи, войдя въ составъ ея. Не проходило года, чтобы Болонья не возставала.	CITTAePAESI::Bologna  LINGUA::Russian  LU::Torri::Garisenda	Nemirovič-Dančenko Vladimir Ivanovič	Nemirovič-Dančenko, V.I. 1896. Lazurnyj kraj. Očerki, vpečatlenija, miraži i vospominanija.	Non Disponibile
337:28	Для города началась новая эра и новая жизнь. Теперь онъ уже неузнаваем…	RU-LET_Nemirovič - Dančenko_1896	RU  all-doc	Для города началась новая эра и новая жизнь. Теперь онъ уже неузнаваемъ. Населеніе его опять растетъ. Университетъ опять расширяется, болоньскіе ученые мало по малу подымаютъ его значеніе въ Италіи, хотя соперничество Падуи и Флоренціи и много отнимаетъ у него. Оно и понятно: прежде свѣтилъ онъ одинъ, а теперь рядомъ зажглись и другія звѣзды...	CITTAePAESI::Bologna  LINGUA::Russian  LU::Zona-Unviersitaria::Università	Nemirovič-Dančenko Vladimir Ivanovič	Nemirovič-Dančenko, V.I. 1896. Lazurnyj kraj. Očerki, vpečatlenija, miraži i vospominanija.	Non Disponibile
337:29	То и дѣло слышишь: помилуйте, отчего вы не путешествуете, не живете у…	RU-LET_Nemirovič - Dančenko_1896	RU  all-doc	То и дѣло слышишь: помилуйте, отчего вы не путешествуете, не живете у насъ въ Крыму, на Кавказѣ, на Волгѣ и т. д. Зачѣмъ вы увозите русскія деньги за-границу. Да, прежде всего, потому, что, несмотря на курсъ, несмотря на то, что нашъ рубль стоитъ немногимъ больше полтинника, "заграница" все-таки дешевле. Попадите вы въ Ялту, въ гостиницу "Россія", "Ялта", "Эдинбургъ" - все равно - вы за однѣ стѣны заплатите столько-же, сколько здѣсь вамъ обойдется все ваше содержаніе. Я уже не говорю объ удобствахъ, о томъ, что тутъ вы человѣкъ, а тамъ кошелекъ, предупредительно раскрытый каждому прохвосту, желающему запустить въ оный руку. Посмотрите, сколько русскихъ живетъ во Флоренціи, Пизѣ, Генуѣ, Римѣ, Неаполѣ и другихъ городахъ Италіи.	LINGUA::Russian	Nemirovič-Dančenko Vladimir Ivanovič	Nemirovič-Dančenko, V.I. 1896. Lazurnyj kraj. Očerki, vpečatlenija, miraži i vospominanija.	Non Disponibile
337:30	Я Болонью осматривалъ подробно, наблюдалъ ея жизнь, людей, и какъ нель…	RU-LET_Nemirovič - Dančenko_1896	RU  all-doc	Я Болонью осматривалъ подробно, наблюдалъ ея жизнь, людей, и какъ нельзя болѣе нахожу вѣрнымъ замѣчаніе И. Тэна, что всѣ ея жители кажутся вѣчно влюбленными. И дѣйствительно, это городъ влюбленныхъ. Посмотрите на гуляющихъ по улицамъ и площадямъ, на эти толпы, собирающіяся у кофеенъ, на публику театровъ,- во всѣхъ лицахъ что-то возбужденное, что-то говорящее о воспріимчивости, о томъ, что каждый изъ нихъ или влюбленъ, или готовъ влюбиться. Зайдите въ церкви - тоже самое.	CITTAePAESI::Bologna  ESPERIENZA::Ammirazione  LINGUA::Russian	Nemirovič-Dančenko Vladimir Ivanovič	Nemirovič-Dančenko, V.I. 1896. Lazurnyj kraj. Očerki, vpečatlenija, miraži i vospominanija.	Non Disponibile
337:31	Молодежь вся кажется jeune-premier'ами изъ театра, нашимъ россійскимъ…	RU-LET_Nemirovič - Dančenko_1896	RU  all-doc	Молодежь вся кажется jeune-premier'ами изъ театра, нашимъ россійскимъ тенорамъ надо-бы поучиться здѣсь этому удивительному умѣнью говорить съ женщинами. Я слышалъ, какъ одинъ юноша покупалъ перчатки у довольно старой и несомнѣно мордастой приказчицы. Если-бы не понимать его словъ, а судить по интонаціи - можно было-бы подумать, что онъ до смерти влюбленъ въ нее. Какія ударенія, какіе оттѣнки кладетъ болонецъ на слова Bella, vaga, vezzosa, leggiadra!	ESPERIENZA::Ammirazione  LINGUA::Russian  TEM::Donna	Nemirovič-Dančenko Vladimir Ivanovič	Nemirovič-Dančenko, V.I. 1896. Lazurnyj kraj. Očerki, vpečatlenija, miraži i vospominanija.	Non Disponibile
337:32	Болонецъ всегда влюбленъ въ ту женщину, съ которой онъ говоритъ, и так…	RU-LET_Nemirovič - Dančenko_1896	RU  all-doc	Болонецъ всегда влюбленъ въ ту женщину, съ которой онъ говоритъ, и такъ какъ они постоянно разговариваютъ съ синьорами и синьоринами, то на его лицѣ вѣчно написано какое-то упоеніе, которое было-бы противно на сѣверныхъ физіономіяхъ, но здѣсь, подъ этимъ солнцемъ, оно кажется умѣстнымъ и пріятнымъ. А какъ хороши здѣшнія женщины, сколько прелести въ ихъ улыбкѣ, огня въ глазахъ, какъ граціозны всѣ ихъ движенія. Она знаетъ, что всѣ ею любуются, и хочетъ быть достойною этого: chograziosa!	CITTAePAESI::Bologna  LINGUA::Russian  TEM::Donna	Nemirovič-Dančenko Vladimir Ivanovič	Nemirovič-Dančenko, V.I. 1896. Lazurnyj kraj. Očerki, vpečatlenija, miraži i vospominanija.	Non Disponibile
337:33	Болоньскія дамы не только красивы и граціозны. Онѣ до сихъ поръ не заб…	RU-LET_Nemirovič - Dančenko_1896	RU  all-doc	Болоньскія дамы не только красивы и граціозны. Онѣ до сихъ поръ не забыли традиціи своего общества въ доброе старое время. Онѣ остроумны, въ большинствѣ хорошо образованы, отличаясь этимъ выгодно отъ веронокъ и венеціанокъ, прелестно говорятъ, чрезвычайно изящно держатъ себя. Съ ними не скучно. Болоньская дама не станетъ надоѣдать вамъ перечнемъ прочитанныхъ книгъ, усвоенныхъ знаній, но въ каждомъ ея словѣ слышится, что она и знакома со многимъ, и училась не мало. Въ ней нѣтъ спокойствія англичанки и безцеремонности француженки. Она и покраснѣетъ и по временамъ дѣлается застѣнчивой.	LINGUA::Russian  TEM::Donna	Nemirovič-Dančenko Vladimir Ivanovič	Nemirovič-Dančenko, V.I. 1896. Lazurnyj kraj. Očerki, vpečatlenija, miraži i vospominanija.	Non Disponibile
337:34	Цѣлые дни бродилъ я по этому городу. Цѣлые дни - подъ аркадами, среди…	RU-LET_Nemirovič - Dančenko_1896	RU  all-doc	Цѣлые дни бродилъ я по этому городу. Цѣлые дни - подъ аркадами, среди великихъ памятниковъ прошлаго, лицомъ къ лицу съ сѣдою древностью, выглядывающею тутъ неоконченнымъ фасадомъ храма, тамъ колоннами недавно открытой церкви, немного далѣе зубцами массивнаго и тяжелаго палаццо, громадной статуей надъ кристальными струями фонтана или тысячелѣтними стѣнами, уцѣлѣвшими и почти сплошь закутавшимися, какъ старикъ, дрожащій отъ холода, въ плотное покрывало плюща и вьющихся розъ... Цѣлые дни подъ аркадами, въ виду странныхъ башенъ, надъ еще болѣе странными улицами	CITTAePAESI::Bologna  LINGUA::Russian  LU::Portici::Portico	Nemirovič-Dančenko Vladimir Ivanovič	Nemirovič-Dančenko, V.I. 1896. Lazurnyj kraj. Očerki, vpečatlenija, miraži i vospominanija.	Non Disponibile
337:35	Вонъ замѣчательныя капители стараго палаццо Джіовани II Бентиволіо. Вс…	RU-LET_Nemirovič - Dančenko_1896	RU  all-doc	Вонъ замѣчательныя капители стараго палаццо Джіовани II Бентиволіо. Все изящество шестнадцатаго вѣка сказалось въ нихъ; вонъ созданный Балдассаромъ-да-Сіеной легкій и поэтическій палаццо Фирези, весь въ мраморахъ, мозаикахъ и фрескахъ - дворецъ Альдрованди... И все это отъ луннаго свѣта, отъ удивительно сквозной голубины южной ночи становилось какъ-то прозрачно, воздушно. Колонны отдѣлялись отъ тяжелыхъ массъ камня, барельефы опредѣлялись почти черными тѣнями, орнаменты опять выступали впередъ...	LINGUA::Russian  LU::Storico-Culturale::Palazzo-Aldrovandi  OPA::Architettura::Colonna  PERS::Bentivoglio-Giovanni-II	Nemirovič-Dančenko Vladimir Ivanovič	Nemirovič-Dančenko, V.I. 1896. Lazurnyj kraj. Očerki, vpečatlenija, miraži i vospominanija.	Non Disponibile
337:36	Темная и шумная площадь Меркатто ди-Меццо осталась позади, и мы лицомъ…	RU-LET_Nemirovič - Dančenko_1896	RU  all-doc	Темная и шумная площадь Меркатто ди-Меццо осталась позади, и мы лицомъ къ лицу стали съ тонувшею въ лазури торро Азинелли, вершины которой нельзя было разглядѣть теперь въ залитомъ луннымъ свѣтомъ пространствѣ. Точно она уходила въ небо. Рядомъ съ нею наклонялась къ намъ тяжелая масса Гаризенды, но и она при этомъ сіяніи, среди этого голубаго полумрака, теряла всю свою дневную неуклюжесть. Кстати, разскажемъ объ этихъ двухъ достопримѣчательностяхъ Болоньи, чтобы болѣе уже не возвращаться къ нимъ.	LINGUA::Russian  LU::Torri::Asinelli  LU::Torri::Garisenda  LU::Torri::Torri	Nemirovič-Dančenko Vladimir Ivanovič	Nemirovič-Dančenko, V.I. 1896. Lazurnyj kraj. Očerki, vpečatlenija, miraži i vospominanija.	Non Disponibile
337:37	Въ "доброе" старое время каждое благородное семейство для самозащиты о…	RU-LET_Nemirovič - Dančenko_1896	RU  all-doc	Въ "доброе" старое время каждое благородное семейство для самозащиты около дома, гдѣ оно жило, строило башню. Таковы были нравы, что осторожность но мѣшала. Такимъ образомъ, фамилія Азинелли воздвигнула въ 1109 году эту стройную громаду на 98 метровъ вышины. Сама-ли она потомъ сдѣлала наклонъ на полтора метра или это было задумано ея авторомъ, такъ какъ падающія башни были въ модѣ,- я не знаю. Одни говорятъ одно, другіе другое, но съ ея верхушки, куда вы доходите по 449 ступенямъ, изъ которыхъ однѣ расшатаны, а другія провалились, открывается такой чудный видъ, что вы готовы признать Азинелли однимъ изъ величайшихъ архитекторовъ въ мірѣ.	LINGUA::Russian  LU::Torri::Asinelli	Nemirovič-Dančenko Vladimir Ivanovič	Nemirovič-Dančenko, V.I. 1896. Lazurnyj kraj. Očerki, vpečatlenija, miraži i vospominanija.	Non Disponibile
337:38	Наклонъ башни былъ таковъ, что стѣнъ ея подъ ногами не видать. Висишь…	RU-LET_Nemirovič - Dančenko_1896	RU  all-doc	Наклонъ башни былъ таковъ, что стѣнъ ея подъ ногами не видать. Висишь въ пространствѣ. Внизу ходятъ по маленькой, съ ладонь, площади какія-то козявки - люди. Заставившіе ее дома показываютъ вамъ, и то далеко подъ вами, свои кровли, Немного погодя, начинаетъ казаться, что и этотъ карнизъ, за который такъ крѣпко держитесь вы, и эта тонкая башня, основаніе которой исчезаетъ изъ глазъ, несутся по воздуху. Вѣтеръ посвистываетъ, чудится, что онъ колышетъ каменную мачту. Кругомъ разбѣгаются во всѣ стороны узкія улицы...	CITTAePAESI::Bologna  LINGUA::Russian  LU::Torri::Torri	Nemirovič-Dančenko Vladimir Ivanovič	Nemirovič-Dančenko, V.I. 1896. Lazurnyj kraj. Očerki, vpečatlenija, miraži i vospominanija.	Non Disponibile
337:39	Весь муравейникъ люднаго города подъ вами. Купола и колокольни соборов…	RU-LET_Nemirovič - Dančenko_1896	RU  all-doc	Весь муравейникъ люднаго города подъ вами. Купола и колокольни соборовъ и церкви стремятся перерасти васъ, но, но дотянувшись и до половины высоты Азинелли, останавливаются въ безсиліи... Въ XII и XIII вѣкѣ въ Болоньѣ строили очень много такихъ башенъ.	LINGUA::Russian  LU::Di-Culto::Chiesa  LU::Torri::Asinelli  PE::Secolo-XII  PE::Secolo-XIII	Nemirovič-Dančenko Vladimir Ivanovič	Nemirovič-Dančenko, V.I. 1896. Lazurnyj kraj. Očerki, vpečatlenija, miraži i vospominanija.	Non Disponibile
337:40	Далѣе, за стѣнами этого города холмы и горы... ущелья на западѣ и верш…	RU-LET_Nemirovič - Dančenko_1896	RU  all-doc	Далѣе, за стѣнами этого города холмы и горы... ущелья на западѣ и вершины Апеннинъ на востокѣ, счастливыя равнины, зеленыя съ извивами ряби, съ далекимъ легкимъ полувоздушнымъ миражомъ Адріатики.	LINGUA::Russian  NATURA::Appennino::Appennino  NATURA::Montagna	Nemirovič-Dančenko Vladimir Ivanovič	Nemirovič-Dančenko, V.I. 1896. Lazurnyj kraj. Očerki, vpečatlenija, miraži i vospominanija.	Non Disponibile
337:41	Торро-Гаризенда на половину ниже Азинелли. Она выстроена черезъ два го…	RU-LET_Nemirovič - Dančenko_1896	RU  all-doc	Торро-Гаризенда на половину ниже Азинелли. Она выстроена черезъ два года послѣ нея, въ 1110, но ея наклонъ еще значительнѣе - на 2 1/2 метра.	LINGUA::Russian  LU::Torri::Garisenda	Nemirovič-Dančenko Vladimir Ivanovič	Nemirovič-Dančenko, V.I. 1896. Lazurnyj kraj. Očerki, vpečatlenija, miraži i vospominanija.	Non Disponibile
337:42	Нѣкоторымъ путешественникамъ вовсе не нравится характеръ Болоньскихъ х…	RU-LET_Nemirovič - Dančenko_1896	RU  all-doc	Нѣкоторымъ путешественникамъ вовсе не нравится характеръ Болоньскихъ храмовъ. Тэнъ даже называетъ ихъ обыкновенными или неоконченными и только болоньскую скульптуру считаетъ поразительною. Именно, обыкновеннаго, будничнаго въ нихъ нѣтъ ничего. Напротивъ, они могутъ подавлять васъ тяжелыми фасадами, неуклюжими колоннами, обиліемъ камня и другаго матеріала, но во всемъ этомъ есть нѣкоторое величіе, сила.	LINGUA::Russian  OPA::Architettura::Architettura  OPA::Architettura::Colonna  OPA::Architettura::Monumento  OPA::Scultura::Scultura	Nemirovič-Dančenko Vladimir Ivanovič	Nemirovič-Dančenko, V.I. 1896. Lazurnyj kraj. Očerki, vpečatlenija, miraži i vospominanija.	Non Disponibile
337:43	Тѣмъ не менѣе, ея кафедральный соборъ святаго Доминика - лучшій памятн…	RU-LET_Nemirovič - Dančenko_1896	RU  all-doc	Тѣмъ не менѣе, ея кафедральный соборъ святаго Доминика - лучшій памятникъ романскаго стиля въ Италіи, къ сожалѣнію, слишкомъ рано уступившаго свое мѣсто другимъ вліяніямъ.	LINGUA::Russian  OPA::Architettura::Colonna-di-San-Domenico	Nemirovič-Dančenko Vladimir Ivanovič	Nemirovič-Dančenko, V.I. 1896. Lazurnyj kraj. Očerki, vpečatlenija, miraži i vospominanija.	Non Disponibile
337:44	Возьмите цѣлое гнѣздо церквей св. Стефана, собранныхъ вмѣстѣ, сообщающ…	RU-LET_Nemirovič - Dančenko_1896	RU  all-doc	Возьмите цѣлое гнѣздо церквей св. Стефана, собранныхъ вмѣстѣ, сообщающихся одна съ другою, составляющихся, такъ сказать, одинъ лабиринтъ. Въ ихъ первобытныхъ и грубыхъ формахъ вы уже видите первое пробужденіе романскаго стиля, нѣсколько подавленнаго еще аляповатою грубостью первыхъ вѣковъ христіанства, когда только-что вышедшіе изъ катакомбъ богомольцы считали достаточнымъ всякую примитивную постройку для церкви и не нуждались въ декораціяхъ религіознаго экстаза.	LINGUA::Russian  LU::Di-Culto::Basilica-Di-Santo-Stefano	Nemirovič-Dančenko Vladimir Ivanovič	Nemirovič-Dančenko, V.I. 1896. Lazurnyj kraj. Očerki, vpečatlenija, miraži i vospominanija.	Non Disponibile
337:45	Манфредо де-Фаенца и Антоніо ди-Винченцо, въ концѣ XIV, окончательно с…	RU-LET_Nemirovič - Dančenko_1896	RU  all-doc	Манфредо де-Фаенца и Антоніо ди-Винченцо, въ концѣ XIV, окончательно сломили упорство первыхъ строителей - и въ рисункѣ на геніальныхъ аркахъ въ "св. Петроніо", въ "Санта-Марія де Серви" вы уже замѣчаете побѣду человѣческаго духа надъ сухимъ и враждебнымъ всему истинно прекрасному аскетизмомъ.	LINGUA::Russian  LU::Di-Culto::Chiesa-dei-Servi  LU::Di-Culto::San-Petronio	Nemirovič-Dančenko Vladimir Ivanovič	Nemirovič-Dančenko, V.I. 1896. Lazurnyj kraj. Očerki, vpečatlenija, miraži i vospominanija.	Non Disponibile
337:46	Пойдемте на старую пьяцца Маджіоро. Мрачны и громадны обступившія ее з…	RU-LET_Nemirovič - Dančenko_1896	RU  all-doc	Пойдемте на старую пьяцца Маджіоро. Мрачны и громадны обступившія ее зданія, колоссальна по срединѣ статуя Нептуна, исполненная Жаномъ Болоньскимъ надъ фонтаномъ Лауретти. Вонъ древняя Residenza dell' Arte clei Notari- такъ и кажется, что еще живешь нѣсколько сотъ лѣтъ назадъ, и вся исторія послѣднихъ вѣковъ только сонъ - сномъ она и кончится.	ART::Fontana  LINGUA::Russian  LU::Musei::Galleria-d'Arte  OPA::Scultura::Nettuno	Nemirovič-Dančenko Vladimir Ivanovič	Nemirovič-Dančenko, V.I. 1896. Lazurnyj kraj. Očerki, vpečatlenija, miraži i vospominanija.	Non Disponibile
337:47	И въ глубинѣ тяжелая, гнетущая масса базилики св. Петронія, которая, т…	RU-LET_Nemirovič - Dančenko_1896	RU  all-doc	И въ глубинѣ тяжелая, гнетущая масса базилики св. Петронія, которая, точно разсѣченная вертикально пирамида еще до сихъ поръ ждетъ мраморной обшивки для своего фасада, такъ и оставшагося неоконченнымъ.	LINGUA::Russian  LU::Di-Culto::San-Petronio	Nemirovič-Dančenko Vladimir Ivanovič	Nemirovič-Dančenko, V.I. 1896. Lazurnyj kraj. Očerki, vpečatlenija, miraži i vospominanija.	Non Disponibile
337:48	Въ палаццо Подесты - одна изъ самыхъ громадныхъ залъ до сихъ поръ назы…	RU-LET_Nemirovič - Dančenko_1896	RU  all-doc	Въ палаццо Подесты - одна изъ самыхъ громадныхъ залъ до сихъ поръ называется Sala del Re Enzio. Несчастный король и поэтъ Энціо былъ заключенъ, именно, въ этомъ дворцѣ. Онъ и умеръ здѣсь, не видавъ своей родины. Въ проникнутыхъ искреннимъ чувствомъ стихахъ Энціо жаловался на судьбу, запершую его, какъ птицу, въ золотую клѣтку.	LINGUA::Russian  LU::Storico-Culturale::Palazzo-del-Podestà	Nemirovič-Dančenko Vladimir Ivanovič	Nemirovič-Dančenko, V.I. 1896. Lazurnyj kraj. Očerki, vpečatlenija, miraži i vospominanija.	Non Disponibile
337:49	Одно изъ самыхъ грандіозныхъ сооруженій Болоньи - храмъ св. Петронія с…	RU-LET_Nemirovič - Dančenko_1896	RU  all-doc	Одно изъ самыхъ грандіозныхъ сооруженій Болоньи - храмъ св. Петронія съ своимъ необшитымъ фасадомъ. Есть что-то величавое въ этихъ линіяхъ, что-то молитвенное, внушающее вамъ неподдѣльное чувство благоговѣнія. Видимо, художникъ, создавшій эту громаду, не стѣснялся ни временемъ, ни пространствомъ, ни издержками. Св. Петроній въ Болоньѣ такъ же широко задуманъ и выполненъ, какъ въ музыкальномъ мірѣ циклъ Нибелунговъ Вагнера. Чтобъ понять мое сравненіе, чтобы не смѣяться надъ нимъ, нужно пріѣхать сюда и стать посреди этой площади, передъ этою мрачною и гигантскою массою камня.	CITTAePAESI::Bologna  LINGUA::Russian  LU::Di-Culto::San-Petronio	Nemirovič-Dančenko Vladimir Ivanovič	Nemirovič-Dančenko, V.I. 1896. Lazurnyj kraj. Očerki, vpečatlenija, miraži i vospominanija.	Non Disponibile
337:50	Тѣмъ не менѣе, планъ всего сооруженія принадлежитъ Антоніо ди-Винченцо…	RU-LET_Nemirovič - Dančenko_1896	RU  all-doc	Тѣмъ не менѣе, планъ всего сооруженія принадлежитъ Антоніо ди-Винченцо и Алессандро Манфреди. По первоначальному замыслу оно должно было протянуться въ длину на 225 метровъ, на его куполъ слѣдовало поставить четыре громадныя банши; но никакихъ денегъ не хватило-бы на это, особенно въ виду того, что архитекторы задумали его поперечникъ въ 150 метровъ. Строили-строили и черезъ триста лѣтъ - опустили руки. Такъ оно и осталось не додѣланнымъ, но вѣчнымъ памятникомъ одного изъ грандіознѣйшихъ замысломъ, когда-либо возбуждавшихъ человѣка.	LINGUA::Russian  LU::Di-Culto::San-Petronio  OPA::Architettura::Cupola	Nemirovič-Dančenko Vladimir Ivanovič	Nemirovič-Dančenko, V.I. 1896. Lazurnyj kraj. Očerki, vpečatlenija, miraži i vospominanija.	Non Disponibile
337:51	Нужно войти внутрь, чтобы остановиться въ безмолвномъ изумленіи посред…	RU-LET_Nemirovič - Dančenko_1896	RU  all-doc	Нужно войти внутрь, чтобы остановиться въ безмолвномъ изумленіи посреди этой безконечной параллели капеллъ, въ виду теряющагося вдали алтаря, подъ сводами, вышина которыхъ заставляетъ кружиться голову. Окна капеллъ, круглые просвѣты алтаря пропускаютъ ровно столько свѣту, чтобы у царствующихъ внутри сумерекъ не отнять ихъ поэтической таинственности. Еще болѣе строгости и красоты придаетъ св. Петронію то, что католическіе попы не загромоздили его разрумяненными и расписанными красками, статуями святыхъ, аляповатою позолотою,	LINGUA::Russian  LU::Di-Culto::San-Petronio	Nemirovič-Dančenko Vladimir Ivanovič	Nemirovič-Dančenko, V.I. 1896. Lazurnyj kraj. Očerki, vpečatlenija, miraži i vospominanija.	Non Disponibile
337:52	Тибальди, Микель Анджелло, Джироламо ли Тревизо, Фра Рафаэле ди Брешія…	RU-LET_Nemirovič - Dančenko_1896	RU  all-doc	Тибальди, Микель Анджелло, Джироламо ли Тревизо, Фра Рафаэле ди Брешія, Джіакомо Франчіа, Ломбарди и Росси - составляли рисунки для орнаментовъ этого колоссальнаго храма. Возьму самые традиціонные сюжеты, всегда заключающіе геній художника въ извѣстныя схоластическія рамки: вотъ, напримѣръ, въ VIII-й капеллѣ налѣво - фрески XV столѣтія: рай и адъ. Несмотря на наивность письма, которая ужасно къ лицу этому храму, вглядитесь въ "рай и адъ".	ART::Pellegrino-Tibaldi  LINGUA::Russian  LU::Di-Culto::San-Petronio	Nemirovič-Dančenko Vladimir Ivanovič	Nemirovič-Dančenko, V.I. 1896. Lazurnyj kraj. Očerki, vpečatlenija, miraži i vospominanija.	Non Disponibile
337:53	Несмотря на наивность письма, которая ужасно къ лицу этому храму, вгля…	RU-LET_Nemirovič - Dančenko_1896	RU  all-doc	Несмотря на наивность письма, которая ужасно къ лицу этому храму, вглядитесь въ "рай и адъ". Вамъ почудится что-то знакомое. Вы роетесь въ своей памяти, мучительно роетесь - и, наконецъ, приходите къ заключенію, что тѣ же самыя впечатлѣнія вы вынесли, въ первый разъ прочтя Божественную комедію Данте... Подавленный, полный глубоко потрясающихъ впечатлѣній прошлаго - выходишь отсюда, останавливаешься на паперти храма - и видишь, что площадь стоитъ его, какъ онъ ея.	LINGUA::Russian  LU::Di-Culto::San-Petronio  PERS::Alighieri-Dante	Nemirovič-Dančenko Vladimir Ivanovič	Nemirovič-Dančenko, V.I. 1896. Lazurnyj kraj. Očerki, vpečatlenija, miraži i vospominanija.	Non Disponibile
337:54	А св. Доменико - каѳедральный соборъ Болоньи, воздвигнутый надъ могило…	RU-LET_Nemirovič - Dančenko_1896	RU  all-doc	А св. Доменико - каѳедральный соборъ Болоньи, воздвигнутый надъ могилою этого кастильянца, умершаго здѣсь въ 1227 г. Я не говорю уже о силуэтѣ этого храма - силуэты здѣсь, какъ Альпійскія горы, полны удивительной эпической красоты, но войдите внутрь, полюбуйтесь барельефами Николо Пизано, Ломбарди, скульптурами Микель Анджело, Корнеллини, Спани и др. безчисленными картинами	ART::Buonarroti-Michelangelo  LINGUA::Russian  LU::Di-Culto::Convento-di-San-Domenico	Nemirovič-Dančenko Vladimir Ivanovič	Nemirovič-Dančenko, V.I. 1896. Lazurnyj kraj. Očerki, vpečatlenija, miraži i vospominanija.	Non Disponibile
337:55	Италія объединилась - Болонья сыграла свою роль. Она останется провинц…	RU-LET_Nemirovič - Dančenko_1896	RU  all-doc	Италія объединилась - Болонья сыграла свою роль. Она останется провинціальнымъ городомъ, на площадяхъ котораго, безлюдныхъ и унылыхъ, станутъ воздвигать монументы прошлымъ дѣятелямъ. Новое время стягиваетъ италанты, и предпріимчивость, и знанія - на сѣверѣ къ Милану, въ средней Италіи къ Риму, въ южной - въ Неаполю...	CITTAePAESI::Bologna  LINGUA::Russian	Nemirovič-Dančenko Vladimir Ivanovič	Nemirovič-Dančenko, V.I. 1896. Lazurnyj kraj. Očerki, vpečatlenija, miraži i vospominanija.	Non Disponibile
